0	-176.561027399953076	-44.0247296997077129	0	-176.359902099788201	-43.9511999001984179	0	0	0	1
1	-179.879950100436048	-21.2666569000974164	0	-169.422220000305714	-13.2214770997807989	0	2	0	0
2	-172.515617999578694	-9.37639999985273143	0	-171.265040000093137	-2.77655209961956251	0	0	0	1
3	-176.65757000020588	51.8800099999324686	0	-164.821429999827672	65.6125799999828132	0	0	0	1
4	-179.142460000409812	65.7370399999872461	0	-164.886530000271051	68.3475400001441784	0	0	0	1
5	-159.797824499884172	-22.5082661002119231	0	-149.77122389970026	-16.4381432997070718	0	0	0	1
6	-160.409332299775315	1.86411109990108992	0	-157.364015199560157	4.69109989970663932	0	0	0	1
7	-156.041249999587677	19.0455300003495367	0	-154.832830000166268	20.240010000315678	0	0	0	1
8	-160.243030000258159	20.6028399999961458	0	-155.984329999730988	22.2229400002212145	0	0	0	1
9	-164.721400000403037	54.8514799999073404	0	-149.741919999936158	65.5062999999849183	0	0	0	1
10	-164.699299999922744	65.7023699998882478	0	-150.129309999591158	71.2980799999922255	0	0	0	1
11	-144.333150300134548	-27.6187442997714072	0	-144.32707720013039	-27.6073795721398092	0	0	0	1
12	-149.606366899643746	-23.3944625998895006	0	-134.91382009993427	-9.71975230013626579	0	0	0	1
13	-140.169082099707538	-9.45047950014903826	0	-139.524859699937707	-8.81961999996386581	0	0	0	1
14	-149.722590000448491	56.8476400002424498	0	-134.690659999910707	65.5720800001488442	0	0	0	1
15	-149.086189999917053	65.8226699999442246	0	-134.879080000312541	70.3075399999731587	0	0	0	1
16	-130.100820000113686	-25.0666670002123269	0	-130.100205399745761	-25.0664699997566025	0	0	0	1
17	-120.903000000187262	34.4124199997746842	0	-119.600770000148856	35.4886900001551666	0	0	0	1
18	-128.027650000364247	35.5064799997905496	0	-119.597349999776156	50.5535899999607068	0	4	0	0
19	-134.65653000009732	50.571190000202968	0	-119.602590000389227	65.2836299999421072	0	4	0	0
20	-133.744550000219931	66.2585100000166847	0	-124.068480000040893	71.988779999863354	0	0	0	1
21	-109.427579999638795	-27.1479399998477788	0	-109.358380000203809	-27.1233400002483052	0	0	0	1
22	-105.454209999937689	19.2001699999633964	0	-104.527750000300017	20.4208199999060476	0	0	0	1
23	-119.594799999789871	20.4868800003171394	0	-104.525859999739467	35.4944900001799155	0	4	0	0
24	-119.594470000076981	35.4978500002075421	0	-104.526419999606119	50.5658499998677513	0	4	0	0
25	-119.593480000040003	50.5720499999976809	0	-104.530799999878553	64.1904200000824829	0	4	0	0
26	-117.772290000379598	67.8251499998637684	0	-105.057550000099909	70.7361799999065255	0	0	0	1
27	-91.0250699998016302	-1.27594000029594312	0	-89.6091900000206465	-0.654279999711485871	0	0	0	1
28	-104.519100000258348	13.5038499998499866	0	-89.4551100003927928	20.4241999997728776	0	4	0	0
29	-104.525380000238755	20.4248299996660307	0	-89.4552199999976523	35.4954299997484597	0	4	0	0
30	-104.523659999557523	35.4959599998849598	0	-89.4547100003597109	50.5649199999779952	0	4	0	0
31	-104.525380000238755	50.5672700002623188	0	-89.5310099999327633	64.3173700001244555	0	4	0	0
32	-95.8709200001557065	68.5329799999732217	0	-89.826719999730841	74.694190000065106	0	0	0	1
33	-78.1593499997013481	-15.5865299996084907	0	-74.3883500004328937	-9.73674000026920439	0	4	0	0
34	-81.3032699997481529	-9.71572000025170013	0	-74.3838899997945191	5.34585000002376542	0	4	0	0
35	-89.4535500004434425	5.35886999972670885	0	-74.3874099997263158	20.4241800001215275	0	4	0	0
36	-89.4535799996823471	20.4247899996826945	0	-74.5592799998822642	35.4952300001544359	0	4	0	0
37	-89.454369999702763	35.4959299998463536	0	-74.3840799997653193	50.3039300000087479	0	4	0	0
38	-89.2988399997304185	50.6158199998668934	0	-75.9970099998983102	64.2313599999917244	0	0	0	1
39	-86.2357500002152193	66.5250600001665759	0	-77.9543699999061914	76.418409999903389	0	0	0	1
40	-73.8978699999323823	-54.9297699999332565	0	-59.3705099996680019	-39.8623599999929326	0	4	0	0
41	-73.6533799999687346	-39.8588499999406594	0	-59.3131300004020972	-24.7886600000568471	0	4	0	0
42	-74.3827199998325028	-24.7733000000174606	0	-59.3155499997937738	-9.71849000013151176	0	4	0	0
43	-74.380389999954204	-9.70460999967535898	0	-59.5926299997129192	5.34936000035042003	0	2	0	0
44	-74.3686800002882791	5.3551299996714512	0	-59.4275800002108454	20.2942100002435311	0	4	0	0
45	-72.2431600000270322	21.4714400003418007	0	-64.6781500004404819	32.3810100003138643	0	0	0	1
46	-74.3836300004018369	39.4017300001392314	0	-59.3151699998521664	50.5660099997529997	0	4	0	0
47	-70.5327899997404018	50.6409900002192757	0	-59.325769999830527	63.7513299999603262	0	0	0	1
48	-68.5860399997566219	66.1487799999445656	0	-64.0236000004291128	70.4729099999230471	0	0	0	1
49	-59.0219699998574399	-51.8383799997440704	0	-57.8597899999484184	-51.4730499997387909	0	0	0	1
50	-59.3052200001521399	-38.6671999996732012	0	-47.9288700000268904	-24.7893300002254442	0	4	0	0
51	-59.311960000440088	-24.786590000049042	0	-44.2456199997064203	-9.74763000022722892	0	4	0	0
52	-59.1322100001714048	-9.66773000006056016	0	-44.2434599997074471	5.34443999992212504	0	4	0	0
53	-58.6548699995898417	5.35885000029428227	0	-52.9532400004131745	7.42869999961212013	0	2	0	0
54	-59.3048100000733172	46.6287999998608029	0	-52.6559499996759541	50.5361400002241439	0	4	0	0
55	-59.2440000003889722	50.6020300000371606	0	-51.7312500000041879	64.182010000154591	0	0	0	1
56	-53.664579999686552	66.927289999863234	0	-53.664579999686552	66.927289999863234	0	0	0	1
57	-36.4938099999418384	-54.2915099998528774	0	-36.4938099999418384	-54.2915099998528774	0	0	0	1
58	-44.2416300003196596	-23.1408700000499756	0	-35.8911300000432547	-9.71877000017602732	0	4	0	0
59	-44.240299999625762	-9.71473000023368982	0	-32.4092800002099679	-2.44233000013908219	0	4	0	0
60	-31.2614899996495303	39.3788300001968352	0	-31.1128799998901755	39.6734699998081766	0	0	0	1
61	-25.2795400001060884	10.2257399998874217	0	-14.1004899996797963	19.7082800001995722	0	4	0	0
62	-18.1050199999817316	20.8788199999806139	0	-14.1092400001788949	33.086350000357065	0	4	0	0
63	-28.7952300002228334	36.9369299997618015	0	-25.014640000206132	39.08476999991003	0	2	0	0
64	-23.9989400001947146	63.4196199999634445	0	-14.2152600000540001	65.6264299998646834	0	0	0	1
65	-23.6072199995976852	65.6409899999438977	0	-14.8052500002954304	66.5382600001289433	0	0	0	1
66	-5.74847999968273715	-15.997160000167959	0	-5.67612000016604945	-15.9195100002830667	0	0	0	1
67	-9.03874999993083073	4.39997000020780682	0	-0.624110000009074128	5.35372999973726227	0	0	0	1
68	-14.0996000001002404	5.35703000001109064	0	0.967410000104902634	20.32280000008058	0	4	0	0
69	-14.0865199995574386	20.4273400003387735	0	0.791850000137841792	35.4852399999920678	0	4	0	0
70	-9.50594999994324752	35.5044700001965694	0	0.970719999974426484	50.5663500001302921	0	4	0	0
71	-14.0217599997710192	50.5670200002548924	0	0.969719999891727524	65.5276599999484972	0	4	0	0
72	15.1534899996320238	-26.6467400002113486	0	15.1534899996320238	-26.6467400002113486	0	0	0	1
73	12.1512600000298825	-24.7411199997587232	0	16.0324999996122948	-9.75811000002503626	0	2	0	0
74	5.74039999955346403	-9.6881199996666556	0	16.0394900001454985	5.35060000016642334	0	4	0	0
75	0.971219999566610759	5.35438000026517091	0	16.0390900001124059	20.1990200002208162	0	4	0	0
76	0.987650000161890973	20.557500000393123	0	15.9235499998092838	35.4911200001772613	0	4	0	0
77	0.970730000020182171	35.5001499998028294	0	16.0415699997785453	50.5664200001886996	0	4	0	0
78	0.971320000024065933	50.5664900001431263	0	16.0415799998242647	65.6368500001700852	0	4	0	0
79	11.8127300001938043	65.6374099999992211	0	16.0413200004315826	78.2189400000132906	0	4	0	0
80	16.2627199998779552	-34.8229199998892085	0	31.1121500001442257	-24.788270000142834	0	4	0	0
81	16.0441900000850595	-24.7875500000919722	0	31.1123600002064933	-9.71747000032759978	0	4	0	0
82	16.0435599998981857	-9.70993000043455012	0	31.1107099998454437	5.34396999976312159	0	4	0	0
83	16.0478099995759749	5.38404000030299645	0	31.1082800004080511	20.0989399997467295	0	4	0	0
84	16.1482700000691963	20.6641499997862503	0	31.1124999999485752	35.4955599999124018	0	4	0	0
85	16.041660000190209	35.4955800000314667	0	31.1124499997198605	50.5663900000133495	0	4	0	0
86	16.0417199995663466	50.5664700002482874	0	31.1118000003398407	65.6372600001581787	0	4	0	0
87	16.0452500004422234	65.6384400001645929	0	31.1101700000703048	71.1128099998874887	0	4	0	0
88	31.1126599997821636	-29.6674900000311546	0	46.1022599998283837	-24.7895699997098973	0	4	0	0
89	31.1133000000147568	-24.7873099999620443	0	46.1588399999264354	-9.73161000013604927	0	4	0	0
90	31.118070000274507	-9.71429999977869585	0	46.1784899999795755	5.34821999961530103	0	4	0	0
91	31.1149799996147074	5.38089000017886576	0	46.0497799996202488	20.4116100001794294	0	4	0	0
92	31.1130299996779875	20.4308699998622991	0	46.1819999998656101	35.4955199996593151	0	4	0	0
93	31.1125099999943302	35.4984799996975866	0	46.1829899999025884	50.5664499997743562	0	4	0	0
94	31.1132799999232503	50.5665200002548119	0	46.1832500001935671	65.6292699999724789	0	4	0	0
95	31.1168500000837867	65.6395000001264606	0	45.0500599999423059	69.9378200001320778	0	0	0	1
96	46.3592500003766759	-25.1283299997675904	0	47.0886100003319328	-24.7899300001049205	0	0	0	1
97	46.1893700003403964	-24.7796300002739827	0	57.7893999995615886	-12.1133000002737869	0	4	0	0
